time,close,open,low,high
2011-11-01 09:31:00,47.873708616,47.993233521,47.865740289,47.993233521
2011-11-01 09:32:00,47.873708616,47.993233521,47.865740289,47.993233521
2011-11-01 09:33:00,47.873708616,47.993233521,47.865740289,47.993233521
2011-11-01 09:34:00,47.706373749,47.73027873,47.57091219,47.73027873
2011-11-01 09:35:00,47.690437095,47.690437095,47.690437095,47.690437095
2011-11-01 09:36:00,47.762152038,47.762152038,47.762152038,47.762152038
2011-11-01 09:37:00,47.762152038,47.762152038,47.762152038,47.762152038
2011-11-01 09:38:00,47.762152038,47.762152038,47.762152038,47.762152038
2011-11-01 09:39:00,47.865740289,47.865740289,47.865740289,47.873708616
2011-11-01 09:40:00,47.865740289,47.865740289,47.865740289,47.873708616
2011-11-01 09:41:00,47.865740289,47.865740289,47.865740289,47.873708616
2011-11-01 09:42:00,47.865740289,47.865740289,47.865740289,47.873708616
2011-11-01 09:43:00,47.865740289,47.865740289,47.865740289,47.873708616
2011-11-01 09:44:00,47.993233521,47.993233521,47.993233521,47.993233521
2011-11-01 09:45:00,47.865740289,47.88964527,47.865740289,47.88964527
2011-11-01 09:46:00,47.953391886,47.953391886,47.953391886,47.953391886
2011-11-01 09:47:00,47.929486905,47.929486905,47.929486905,47.929486905
2011-11-01 09:48:00,47.929486905,47.929486905,47.929486905,47.929486905
2011-11-01 09:49:00,47.929486905,47.929486905,47.929486905,47.929486905
2011-11-01 09:50:00,47.913550251,47.96932854,47.913550251,47.96932854
2011-11-01 09:51:00,47.913550251,47.96932854,47.913550251,47.96932854
2011-11-01 09:52:00,47.913550251,47.96932854,47.913550251,47.96932854
2011-11-01 09:53:00,47.913550251,47.96932854,47.913550251,47.96932854
2011-11-01 09:54:00,47.913550251,47.96932854,47.913550251,47.96932854
2011-11-01 09:55:00,47.913550251,47.96932854,47.913550251,47.96932854
2011-11-01 09:56:00,47.913550251,47.96932854,47.913550251,47.96932854
2011-11-01 09:57:00,48.009170175,48.009170175,48.009170175,48.009170175
2011-11-01 09:58:00,48.009170175,48.009170175,48.009170175,48.009170175
2011-11-01 09:59:00,48.176505042,48.176505042,48.176505042,48.176505042
2011-11-01 10:00:00,48.176505042,48.176505042,48.176505042,48.176505042
