time,close,open,low,high
2014-11-03 09:31:00,93.76593024,93.84304038,93.76593024,93.84304038
2014-11-03 09:32:00,93.858462408,93.858462408,93.858462408,93.858462408
2014-11-03 09:33:00,93.935572548,93.935572548,93.935572548,93.935572548
2014-11-03 09:34:00,93.95870559,93.95870559,93.95870559,93.95870559
2014-11-03 09:35:00,93.912439506,93.912439506,93.912439506,93.912439506
2014-11-03 09:36:00,94.043526744,94.004971674,94.004971674,94.043526744
2014-11-03 09:37:00,94.043526744,94.004971674,94.004971674,94.043526744
2014-11-03 09:38:00,94.058948772,94.058948772,94.058948772,94.058948772
2014-11-03 09:39:00,94.051237758,94.066659786,94.051237758,94.066659786
2014-11-03 09:40:00,94.136058912,94.11292587,94.11292587,94.136058912
2014-11-03 09:41:00,94.159191954,94.19003601,94.159191954,94.19003601
2014-11-03 09:42:00,94.159191954,94.19003601,94.159191954,94.19003601
2014-11-03 09:43:00,94.051237758,94.051237758,94.051237758,94.051237758
2014-11-03 09:44:00,94.051237758,94.051237758,94.051237758,94.051237758
2014-11-03 09:45:00,94.051237758,94.051237758,94.051237758,94.051237758
2014-11-03 09:46:00,94.174613982,94.174613982,94.174613982,94.174613982
2014-11-03 09:47:00,94.174613982,94.174613982,94.174613982,94.174613982
2014-11-03 09:48:00,94.174613982,94.174613982,94.174613982,94.174613982
2014-11-03 09:49:00,94.174613982,94.174613982,94.174613982,94.174613982
2014-11-03 09:50:00,94.174613982,94.174613982,94.174613982,94.174613982
2014-11-03 09:51:00,94.174613982,94.174613982,94.174613982,94.174613982
2014-11-03 09:52:00,94.174613982,94.174613982,94.174613982,94.174613982
2014-11-03 09:53:00,94.19003601,94.19003601,94.19003601,94.19003601
2014-11-03 09:54:00,94.19003601,94.19003601,94.19003601,94.19003601
2014-11-03 09:55:00,94.19003601,94.19003601,94.19003601,94.19003601
2014-11-03 09:56:00,94.19003601,94.19003601,94.19003601,94.19003601
2014-11-03 09:57:00,94.174613982,94.182324996,94.174613982,94.182324996
2014-11-03 09:58:00,94.182324996,94.182324996,94.182324996,94.182324996
2014-11-03 09:59:00,94.182324996,94.182324996,94.182324996,94.182324996
2014-11-03 10:00:00,94.182324996,94.182324996,94.182324996,94.182324996
2014-11-03 10:01:00,94.182324996,94.182324996,94.182324996,94.182324996
2014-11-03 10:02:00,94.182324996,94.182324996,94.182324996,94.182324996
2014-11-03 10:03:00,94.182324996,94.182324996,94.182324996,94.182324996
2014-11-03 10:04:00,94.182324996,94.182324996,94.182324996,94.182324996
2014-11-03 10:05:00,94.182324996,94.182324996,94.182324996,94.182324996
2014-11-03 10:06:00,94.26714615,94.26714615,94.26714615,94.26714615
2014-11-03 10:07:00,94.274857164,94.274857164,94.274857164,94.274857164
2014-11-03 10:08:00,94.313412234,94.313412234,94.313412234,94.313412234
2014-11-03 10:09:00,94.313412234,94.313412234,94.313412234,94.313412234
2014-11-03 10:10:00,94.244013108,94.244013108,94.244013108,94.244013108
2014-11-03 10:11:00,94.30570122,94.313412234,94.30570122,94.313412234
2014-11-03 10:12:00,94.30570122,94.313412234,94.30570122,94.313412234
2014-11-03 10:13:00,94.30570122,94.313412234,94.30570122,94.313412234
2014-11-03 10:14:00,94.30570122,94.313412234,94.30570122,94.313412234
2014-11-03 10:15:00,94.30570122,94.313412234,94.30570122,94.313412234
2014-11-03 10:16:00,94.30570122,94.313412234,94.30570122,94.313412234
2014-11-03 10:17:00,94.30570122,94.313412234,94.30570122,94.313412234
2014-11-03 10:18:00,94.30570122,94.313412234,94.30570122,94.313412234
2014-11-03 10:19:00,94.30570122,94.313412234,94.30570122,94.313412234
2014-11-03 10:20:00,94.174613982,94.182324996,94.174613982,94.182324996
2014-11-03 10:21:00,94.143769926,94.143769926,94.143769926,94.15148094
2014-11-03 10:22:00,94.166902968,94.166902968,94.166902968,94.166902968
2014-11-03 10:23:00,94.105214856,94.136058912,94.105214856,94.136058912
2014-11-03 10:24:00,94.105214856,94.136058912,94.105214856,94.136058912
2014-11-03 10:25:00,94.120636884,94.120636884,94.120636884,94.120636884
2014-11-03 10:26:00,94.120636884,94.120636884,94.120636884,94.120636884
2014-11-03 10:27:00,94.120636884,94.120636884,94.120636884,94.120636884
2014-11-03 10:28:00,94.120636884,94.120636884,94.120636884,94.120636884
2014-11-03 10:29:00,94.120636884,94.120636884,94.120636884,94.120636884
2014-11-03 10:30:00,94.120636884,94.120636884,94.120636884,94.120636884
2014-11-03 10:31:00,94.120636884,94.120636884,94.120636884,94.120636884
2014-11-03 10:32:00,94.159191954,94.159191954,94.159191954,94.159191954
2014-11-03 10:33:00,94.159191954,94.159191954,94.159191954,94.159191954
2014-11-03 10:34:00,94.159191954,94.159191954,94.159191954,94.159191954
2014-11-03 10:35:00,94.136058912,94.136058912,94.128347898,94.136058912
2014-11-03 10:36:00,94.136058912,94.136058912,94.128347898,94.136058912
2014-11-03 10:37:00,94.120636884,94.120636884,94.120636884,94.120636884
2014-11-03 10:38:00,94.089792828,94.089792828,94.089792828,94.089792828
2014-11-03 10:39:00,94.089792828,94.089792828,94.089792828,94.089792828
2014-11-03 10:40:00,94.043526744,94.043526744,94.043526744,94.043526744
2014-11-03 10:41:00,94.020393702,94.020393702,94.020393702,94.020393702
2014-11-03 10:42:00,94.020393702,94.028104716,94.020393702,94.03581573
2014-11-03 10:43:00,94.020393702,94.028104716,94.020393702,94.03581573
2014-11-03 10:44:00,94.051237758,94.051237758,94.051237758,94.051237758
2014-11-03 10:45:00,94.051237758,94.051237758,94.051237758,94.051237758
2014-11-03 10:46:00,93.989549646,93.989549646,93.989549646,93.989549646
2014-11-03 10:47:00,93.989549646,93.989549646,93.989549646,93.989549646
2014-11-03 10:48:00,93.989549646,93.989549646,93.989549646,93.989549646
2014-11-03 10:49:00,93.989549646,93.989549646,93.989549646,93.989549646
2014-11-03 10:50:00,93.897017478,93.897017478,93.897017478,93.897017478
2014-11-03 10:51:00,93.912439506,93.889306464,93.889306464,93.912439506
2014-11-03 10:52:00,93.912439506,93.889306464,93.889306464,93.912439506
2014-11-03 10:53:00,93.912439506,93.889306464,93.889306464,93.912439506
2014-11-03 10:54:00,93.88159545,93.897017478,93.88159545,93.897017478
2014-11-03 10:55:00,93.88159545,93.897017478,93.88159545,93.897017478
2014-11-03 10:56:00,93.88159545,93.897017478,93.88159545,93.897017478
2014-11-03 10:57:00,93.927861534,93.897017478,93.889306464,93.927861534
