open,high,low,close,volume
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
410.059514034,411.793318773,410.059514034,411.430885014,3600438.0
411.450476028,411.450476028,410.353379244,410.559084891,2658062.0
410.588471412,410.617857933,408.835075659,410.304401709,5748815.0
410.284810695,410.794177059,410.079105048,410.6129601795,2753959.0
410.647244454,410.774586045,410.049718527,410.216242146,1798984.0
410.216242146,410.216242146,409.481579121,409.94196795,2019171.0
409.932172443,410.813768073,409.853808387,410.617857933,2102521.0
410.608062426,410.813768073,410.470925328,410.6913242355,1120379.0
410.696221989,410.92151865,410.392561272,410.412152286,1481843.0
410.421947793,410.892132129,410.128082583,410.7109152495,1426870.0
410.715813003,410.882336622,410.598266919,410.803972566,1328992.0
410.794177059,410.794177059,410.186855625,410.470925328,977589.0
410.470925328,410.490516342,410.216242146,410.3582769975,880844.0
410.363174751,410.52969837,410.206446639,410.470925328,948402.0
410.470925328,410.843154594,410.451334314,410.637448947,1114554.0
410.62765344,410.657039961,409.716671289,410.588471412,3043921.0
410.588471412,410.901927636,410.500311849,410.774586045,924007.0
410.784381552,410.862745608,410.559084891,410.657039961,1349441.0
410.657039961,410.784381552,410.52969837,410.5737781515,1258876.0
410.568880398,411.088042269,410.539493877,411.078246762,1725134.0
411.088042269,411.195792846,410.931314157,411.029269227,1264059.0
411.01947372,411.636590661,410.852950101,411.11742879,2721709.0
411.107633283,411.342725451,410.843154594,410.980291692,2324469.0
410.990087199,411.0733490085,410.196651132,410.421947793,2419419.0
410.412152286,410.5150051095,410.059514034,410.157469104,2404551.0
410.147673597,410.451334314,409.8489106335,410.147673597,4912848.0
410.1427758435,410.226037653,410.059514034,410.226037653,1639299.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
408.599983491,408.972212757,408.315913788,408.76650711,3288994.0
408.756711603,409.510965642,408.658756533,409.119145362,3204144.0
409.128940869,409.569738684,408.96241725,409.021190292,2155697.0
409.030985799,409.334646516,408.4383576255,409.187713911,2151148.0
409.187713911,409.461988107,409.001599278,409.1632251435,1752572.0
409.197509418,409.305259995,408.619574505,408.835075659,1442731.0
408.815484645,409.266077967,408.756711603,409.099554348,1327926.0
409.099554348,409.364033037,408.8203823985,409.324851009,1218305.0
409.324851009,409.481579121,409.089758841,409.4668858605,1478230.0
409.422806079,409.471783614,409.226895939,409.35423753,1566092.0
409.324851009,409.383624051,408.717529575,409.011394785,1809339.0
409.030985799,409.050576813,408.6734497935,408.707734068,1524410.0
408.707734068,408.805689138,407.630228298,407.659614819,3286781.0
407.669410326,408.041639592,407.39513613,407.826138438,4750874.0
407.816342931,408.3501980625,407.6155350375,408.208163211,2225153.0
408.208163211,408.404073351,407.483295693,407.600841777,1737967.0
407.600841777,407.630228298,406.719246147,407.5861485165,3587335.0
407.571455256,407.669410326,407.042497878,407.209021497,2512774.0
407.19922599,407.737978875,406.885769766,406.90536078,1875341.0
406.875974259,407.120861934,405.220533576,406.043356164,5908110.0
406.043356164,406.376403402,405.4997055255,405.876832545,3358498.0
405.876832545,406.307834853,405.671126898,406.307834853,1803952.0
406.31763036,406.347016881,405.671126898,406.288243839,3493851.0
406.2735505785,406.41558543,405.426239223,406.092333699,2739388.0
406.102129206,406.5478247745,406.0972314525,406.288243839,3669960.0
406.2833460855,406.5870068025,405.582967335,405.749490954,8019891.0
405.759286461,405.876832545,405.592762842,405.622149363,4124925.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
403.996095201,404.054868243,403.28102319,403.369182753,4353730.0
403.388773767,403.447546809,402.575746686,402.830429868,3580729.0
402.820634361,402.977362473,402.164335392,402.242699448,3800626.0
402.262290462,402.820634361,401.90965221,402.223108434,3387879.0
402.262290462,402.79124784,402.193721913,402.526769151,2643675.0
402.507178137,402.771656826,401.90965221,402.00760728,2586510.0
402.017402787,402.389632053,401.772515112,401.9929140195,2651691.0
401.997811773,403.506319851,401.978220759,402.957771459,3121772.0
402.947975952,402.957771459,401.978220759,402.046789308,2980309.0
402.036993801,402.49738263,401.821492647,402.017402787,2691281.0
402.0418915545,402.565951179,401.8459814145,402.066380322,3052289.0
402.076175829,402.242699448,401.498240916,401.654969028,1920879.0
401.654969028,402.30147249,401.5129341765,401.978220759,1549442.0
401.978220759,402.2867792295,401.880265689,402.174130899,1570852.0
402.174130899,402.213312927,401.7872083725,401.8361859075,1231915.0
401.821492647,402.575746686,401.615787,402.125153364,1649933.0
402.085971336,402.88920291,402.036993801,402.859816389,1539724.0
402.850020882,403.124295078,402.575746686,402.830429868,1850432.0
402.810838854,403.114499571,402.076175829,402.419018574,1875048.0
402.438609588,402.634519728,401.870470182,401.90965221,1667460.0
401.919447717,402.585542193,401.752924098,402.39942756,1536376.0
402.409223067,402.605133207,401.841083661,401.968425252,1639389.0
401.978220759,402.409223067,401.792106126,402.409223067,2139410.0
402.419018574,403.878549117,402.370041039,403.584683907,4705703.0
403.604274921,404.338937946,403.143886092,403.320205218,4345987.0
403.310409711,403.3251029715,402.340654518,402.5610534255,9077047.0
402.5610534255,402.703088277,402.428814081,402.683497263,3741555.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
406.229470797,406.31763036,404.172414327,404.603416635,5794246.0
404.603416635,405.318488646,404.152823313,404.681780691,4296852.0
404.65239417,405.33807966,404.123436792,404.348733453,4006500.0
404.338937946,404.769940254,403.986299694,404.6377009095,2964986.0
404.662189677,405.2352268365,404.250778383,405.210738069,3333614.0
405.2352268365,405.504603279,404.956054887,405.132374013,2137214.0
405.102987492,406.0090718895,405.093191985,405.964992108,2851762.0
405.974787615,406.141311234,405.073600971,405.171556041,3012063.0
405.171556041,405.220533576,404.152823313,404.446688523,2668257.0
404.427097509,404.769940254,404.211596355,404.476075044,3360751.0
404.485870551,405.426239223,404.4711772905,405.426239223,1755047.0
405.445830237,406.062947178,405.318488646,405.641740377,3523404.0
405.641740377,405.847446024,405.112782999,405.749490954,2313498.0
405.759286461,405.798468489,405.377261688,405.504603279,1323264.0
405.524194293,405.563376321,404.9707481475,405.494807772,1923225.0
405.465421251,406.425380937,405.455625744,406.268652825,1698563.0
406.239266304,406.61149557,406.1070269595,406.356812388,2209201.0
406.31763036,406.444971951,406.02376515,406.3813011555,1449978.0
406.376403402,407.640023805,406.288243839,406.5282337605,4182854.0
406.533131514,407.071884399,406.523336007,406.895565273,2467602.0
406.885769766,406.885769766,405.5290920465,405.661331391,2443724.0
405.661331391,405.886628052,405.367466181,405.5878650885,2003924.0
405.582967335,406.70945064,405.582967335,406.395994416,2224889.0
406.3813011555,407.00331585,406.082538192,406.866178752,2453704.0
406.885769766,407.169839469,406.503744993,406.964133822,3496860.0
406.9690315755,407.150248455,406.082538192,406.268652825,8027556.0
406.2637550715,406.288243839,406.062947178,406.170697755,3884269.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
406.885769766,408.7518138495,406.758428175,408.609778998,4313087.0
408.6146767515,408.8693599335,408.296322774,408.541210449,4174052.0
408.521619435,409.4570903535,408.247345239,409.168122897,4382689.0
409.168122897,410.519902863,409.011394785,410.490516342,4198669.0
410.490516342,411.225179367,410.323992723,410.872541115,4726568.0
410.862745608,411.088042269,410.4758230815,410.901927636,3162422.0
410.92151865,411.137019804,409.8489106335,410.03992302,2939225.0
410.03992302,410.441538807,409.726466796,409.961558964,3363088.0
409.932172443,410.7500972775,409.834217373,410.7011197425,2620428.0
410.686426482,410.8872343755,410.392561272,410.510107356,1706215.0
410.510107356,410.941109664,410.412152286,410.686426482,1490974.0
410.666835468,411.234974874,410.539493877,411.146815311,2203158.0
411.156610818,411.342725451,411.0243714735,411.195792846,1663549.0
411.205588353,411.372111972,411.0145759665,411.097837776,1838924.0
411.078246762,411.440680521,411.048860241,411.342725451,1460066.0
411.342725451,411.352520958,410.715813003,411.029269227,1519193.0
411.048860241,411.254565888,410.578675905,410.647244454,1678209.0
410.676630975,411.048860241,410.617857933,411.01947372,1406015.0
411.0341669805,411.137019804,410.480720835,410.82356358,1280907.0
410.8284613335,411.323134437,410.696221989,411.293747916,1395112.0
411.3084411765,411.665977182,411.176201832,411.548431098,1597540.0
411.568022112,411.881478336,411.538635591,411.5729198655,1796811.0
411.568022112,412.1606502855,411.430885014,411.7590344985,3496443.0
411.7688300055,412.038206448,411.519044577,411.714954717,2558726.0
411.7296479775,411.832500801,411.293747916,411.763932252,3915637.0
411.773727759,411.891273843,411.195792846,411.479862549,8861444.0
411.479862549,411.519044577,411.283952409,411.430885014,5189432.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
413.3703954,413.938534806,412.988370627,413.184280767,5133642.0
413.17448526,413.409577428,412.479004263,412.665118896,3280287.0
412.645527882,412.78266498,411.80311428,412.606345854,3675917.0
412.606345854,413.350804386,411.80311428,411.871682829,3066558.0
411.861887322,412.665118896,411.597408633,412.29288963,2534921.0
412.302685137,412.420231221,411.695363703,412.1410592715,1689676.0
412.1508547785,412.479004263,411.950046885,412.09697949,1255657.0
412.136161518,412.214525574,411.097837776,411.60720414,2538740.0
411.636590661,412.400640207,411.568022112,412.087183983,1926130.0
412.087183983,412.204730067,411.783523266,411.910864857,1521896.0
411.910864857,412.165548039,411.519044577,411.665977182,1425273.0
411.744341238,411.979433406,411.3632960157,411.440680521,1239562.0
411.460271535,411.783523266,410.911723143,411.185997339,2145370.0
411.176201832,411.950046885,411.058655748,411.871682829,1580803.0
411.861887322,411.940251378,411.303543423,411.411294,1652687.0
411.421089507,411.656181675,410.715813003,410.7696882915,1198372.0
410.774586045,411.195792846,410.470925328,410.833359087,2596314.0
410.833359087,411.225179367,410.3680725045,410.461129821,2010987.0
410.461129821,410.608062426,410.186855625,410.539493877,2176972.0
410.519902863,411.568022112,410.421947793,411.489658056,1805805.0
411.479862549,412.243912095,411.440680521,412.214525574,2019141.0
412.224321081,412.3663559325,411.538635591,411.793318773,2709789.0
411.793318773,411.832500801,411.3182366835,411.421089507,2720981.0
411.401498493,411.812909787,411.2006905995,411.783523266,1617444.0
411.773727759,411.979433406,411.538635591,411.616999647,2345760.0
411.616999647,411.99902442,411.039064734,411.4553737815,5801945.0
411.460271535,411.763932252,411.391702986,411.587613126,4715982.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
409.706875782,410.294606202,409.510965642,410.03992302,3690223.0
410.03992302,410.6325511935,409.55014767,409.608920712,3241420.0
409.6040229585,409.74605781,408.835075659,408.96241725,3633447.0
408.9379284825,408.9673150035,407.963275536,408.188572197,4173283.0
408.208163211,408.453050886,407.816342931,408.217958718,3510899.0
408.217958718,408.678347547,408.031844085,408.286527267,2395311.0
408.286527267,408.5167216815,407.943684522,408.061230606,1809669.0
408.051435099,408.237549732,407.816342931,407.826138438,2003090.0
407.806547424,408.2718340065,407.718387861,408.227754225,1746970.0
408.2326519785,408.551005956,408.012253071,408.257140746,1849061.0
408.266936253,408.658756533,408.0465373455,408.355095816,1301041.0
408.355095816,408.5559037095,408.198367704,408.286527267,922946.0
408.286527267,408.521619435,408.1346969085,408.492232914,1196464.0
408.511823928,408.86446218,407.933889015,408.541210449,1838837.0
408.511823928,408.893848701,408.384482337,408.746916096,1282316.0
408.746916096,408.942826236,408.541210449,408.86446218,1310324.0
408.86446218,409.922376936,408.86446218,409.667693754,3064523.0
409.687284768,409.795035345,409.197509418,409.726466796,3166554.0
409.706875782,410.020332006,409.471783614,409.932172443,1637857.0
409.94196795,410.157469104,409.667693754,410.000740992,2576160.0
410.010536499,410.108491569,409.677489261,409.8587061405,2009169.0
409.863603894,410.030127513,409.040781306,409.55014767,3258578.0
409.540352163,409.638307233,409.187713911,409.461988107,3078432.0
409.510965642,409.64810274,409.266077967,409.64810274,1756813.0
409.6432049865,410.118287076,409.471783614,410.1133893225,3517063.0
410.118287076,410.559084891,409.030985799,409.540352163,22123321.0
409.559943177,409.618716219,409.109349855,409.305259995,7657631.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
409.520761149,409.706875782,408.511823928,408.756711603,4112738.0
408.76650711,408.8497689195,408.266936253,408.835075659,3198622.0
408.776302617,410.000740992,408.599983491,409.716671289,3514419.0
409.716671289,410.186855625,408.884053194,409.491374628,3728683.0
409.4864768745,410.706017496,409.324851009,410.519902863,3066013.0
410.52969837,411.156610818,410.441538807,410.784381552,3875588.0
410.803972566,411.137019804,410.608062426,411.078246762,2050660.0
411.088042269,411.714954717,411.088042269,411.695363703,3580345.0
411.675772689,412.028410941,411.479862549,411.99902442,2581104.0
411.99902442,412.469208756,411.910864857,412.430026728,2840843.0
412.439822235,412.890415557,412.3908447,412.665118896,3845598.0
412.655323389,413.2185650415,412.527981798,413.047143669,2483490.0
413.056939176,413.184280767,412.870824543,412.890415557,2465063.0
412.900211064,413.145098739,412.655323389,413.007961641,1722926.0
413.017757148,413.145098739,412.802255994,413.105916711,1560784.0
413.086325697,413.301826851,412.655323389,412.9149043245,1790683.0
412.8953133105,412.949188599,412.694505417,412.939393092,1493387.0
412.929597585,413.409577428,412.870824543,413.409577428,1121381.0
413.399781921,413.585896554,413.105916711,413.4242706885,1665857.0
413.438963949,413.5614077865,413.203871781,413.46835047,1285259.0
413.478145977,413.478145977,413.17448526,413.360599893,1903907.0
413.360599893,413.811193215,413.282235837,413.811193215,1887276.0
413.8258864755,414.25199103,413.752420173,414.095262918,4912178.0
414.085467411,414.271582044,413.56630554,413.585896554,3698879.0
413.585896554,413.585896554,412.263503109,412.625936868,6318953.0
412.635732375,413.135303232,412.518186291,412.821847008,7531968.0
412.821847008,413.213667288,412.821847008,413.194076274,3888706.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
415.760499108,417.651031959,415.760499108,417.572667903,5517746.0
417.572667903,417.611849931,415.740908094,415.8398427147,4824727.0
415.838863164,417.073097046,415.280519265,416.877186906,4332237.0
416.877186906,417.122074581,416.093546346,416.867391399,3948993.0
416.867391399,417.572667903,416.4569596557,417.48450834,3006129.0
417.533485875,418.07223876,417.464917326,418.07223876,2781129.0
418.062443253,418.865674827,417.993874704,418.56201411,4418660.0
418.571809617,418.944038883,418.46405904,418.885265841,2177527.0
