time,close,open,low,high
2022-09-01 09:31:00,249.655251,249.792316628,249.655251,249.792316628
2022-09-01 09:32:00,250.19372311,250.19372311,250.19372311,250.19372311
2022-09-01 09:33:00,250.1712051854,250.1712051854,250.1712051854,250.1712051854
2022-09-01 09:34:00,250.1712051854,250.1712051854,250.1712051854,250.1712051854
2022-09-01 09:35:00,250.1712051854,250.1712051854,250.1712051854,250.1712051854
2022-09-01 09:36:00,249.616089392,249.616089392,249.616089392,249.616089392
2022-09-01 09:37:00,249.96090735044,249.929382256,249.929382256,249.96090735044
2022-09-01 09:38:00,249.96090735044,249.929382256,249.929382256,249.96090735044
2022-09-01 09:39:00,249.821687834,249.576927784,249.576927784,249.821687834
2022-09-01 09:40:00,249.821687834,249.576927784,249.576927784,249.821687834
2022-09-01 09:41:00,249.821687834,249.576927784,249.576927784,249.821687834
2022-09-01 09:42:00,249.821687834,249.576927784,249.576927784,249.821687834
2022-09-01 09:43:00,249.821687834,249.576927784,249.576927784,249.821687834
2022-09-01 09:44:00,250.570653587,250.53638718,250.53638718,250.570653587
2022-09-01 09:45:00,250.570653587,250.53638718,250.53638718,250.570653587
2022-09-01 09:46:00,250.570653587,250.53638718,250.53638718,250.570653587
2022-09-01 09:47:00,250.39031438216,250.360159944,250.25647958682,250.39031438216
2022-09-01 09:48:00,250.39031438216,250.360159944,250.25647958682,250.39031438216
2022-09-01 09:49:00,250.39031438216,250.360159944,250.25647958682,250.39031438216
2022-09-01 09:50:00,250.39031438216,250.360159944,250.25647958682,250.39031438216
2022-09-01 09:51:00,250.39031438216,250.360159944,250.25647958682,250.39031438216
2022-09-01 09:52:00,250.39031438216,250.360159944,250.25647958682,250.39031438216
2022-09-01 09:53:00,250.125190296,250.125190296,250.125190296,250.125190296
2022-09-01 09:54:00,250.125190296,250.125190296,250.125190296,250.125190296
2022-09-01 09:55:00,249.97715941776,249.97715941776,249.97715941776,249.97715941776
2022-09-01 09:56:00,249.341958136,249.650355799,249.341958136,249.650355799
2022-09-01 09:57:00,249.49605906348,249.49605906348,249.49605906348,249.49605906348
2022-09-01 09:58:00,249.49605906348,249.49605906348,249.49605906348,249.49605906348
2022-09-01 09:59:00,249.49605906348,249.49605906348,249.49605906348,249.49605906348
2022-09-01 10:00:00,250.0204329946,250.0204329946,250.0204329946,250.0204329946
2022-09-01 10:01:00,250.0204329946,250.0204329946,250.0204329946,250.0204329946
2022-09-01 10:02:00,249.56752899808,249.5925924272,249.567137382,249.5925924272
2022-09-01 10:03:00,249.283215724,249.195102106,249.195102106,249.283215724
2022-09-01 10:04:00,248.671315599,248.671315599,248.671315599,248.671315599
2022-09-01 10:05:00,248.671315599,248.671315599,248.671315599,248.671315599
2022-09-01 10:06:00,248.779010021,248.779010021,248.779010021,248.779010021
2022-09-01 10:07:00,248.876914041,248.876914041,248.876914041,248.876914041
2022-09-01 10:08:00,249.151045297,249.151045297,249.151045297,249.151045297
2022-09-01 10:09:00,249.151045297,249.151045297,249.151045297,249.151045297
2022-09-01 10:10:00,249.151045297,249.151045297,249.151045297,249.151045297
2022-09-01 10:11:00,249.097198086,249.121674091,249.097198086,249.121674091
2022-09-01 10:12:00,249.332167734,248.989503664,248.989503664,249.332167734
2022-09-01 10:13:00,249.332167734,248.989503664,248.989503664,249.332167734
2022-09-01 10:14:00,249.332167734,248.989503664,248.989503664,249.332167734
2022-09-01 10:15:00,249.332167734,248.989503664,248.989503664,249.332167734
2022-09-01 10:16:00,249.332167734,248.989503664,248.989503664,249.332167734
2022-09-01 10:17:00,248.72770831452,248.72770831452,248.72770831452,248.72770831452
2022-09-01 10:18:00,248.65976292464,248.65976292464,248.65976292464,248.65976292464
2022-09-01 10:19:00,248.65976292464,248.65976292464,248.65976292464,248.65976292464
2022-09-01 10:20:00,248.65976292464,248.65976292464,248.65976292464,248.65976292464
2022-09-01 10:21:00,248.46689200524,248.46689200524,248.46689200524,248.46689200524
2022-09-01 10:22:00,248.46689200524,248.46689200524,248.46689200524,248.46689200524
2022-09-01 10:23:00,248.46689200524,248.46689200524,248.46689200524,248.46689200524
2022-09-01 10:24:00,249.0012521464,249.0012521464,249.0012521464,249.0012521464
2022-09-01 10:25:00,249.332167734,249.332167734,249.332167734,249.332167734
2022-09-01 10:26:00,249.332167734,249.332167734,249.332167734,249.332167734
2022-09-01 10:27:00,249.332167734,249.332167734,249.332167734,249.332167734
2022-09-01 10:28:00,249.332167734,249.332167734,249.332167734,249.332167734
2022-09-01 10:29:00,249.332167734,249.332167734,249.332167734,249.332167734
2022-09-01 10:30:00,249.61932022466,249.61932022466,249.61932022466,249.61932022466
2022-09-01 10:31:00,249.61932022466,249.61932022466,249.61932022466,249.61932022466
2022-09-01 10:32:00,249.61932022466,249.61932022466,249.61932022466,249.61932022466
2022-09-01 10:33:00,249.61932022466,249.61932022466,249.61932022466,249.61932022466
2022-09-01 10:34:00,249.61932022466,249.61932022466,249.61932022466,249.61932022466
2022-09-01 10:35:00,249.61932022466,249.61932022466,249.61932022466,249.61932022466
2022-09-01 10:36:00,249.61932022466,249.61932022466,249.61932022466,249.61932022466
2022-09-01 10:37:00,249.61932022466,249.61932022466,249.61932022466,249.61932022466
2022-09-01 10:38:00,249.61932022466,249.61932022466,249.61932022466,249.61932022466
2022-09-01 10:39:00,248.597887584,248.597887584,248.597887584,248.597887584
2022-09-01 10:40:00,248.597887584,248.597887584,248.597887584,248.597887584
