time,close,open,low,high
2013-09-01 17:04:00,0.93176,0.931765,0.931735,0.931805
2013-09-01 17:05:00,0.93177,0.931755,0.931615,0.932025
2013-09-01 17:06:00,0.93156,0.931765,0.93144,0.93177
2013-09-01 17:07:00,0.931715,0.931555,0.93152,0.932005
2013-09-01 17:08:00,0.93176,0.93171,0.931585,0.931945
2013-09-01 17:09:00,0.9318,0.93176,0.93169,0.931865
2013-09-01 17:10:00,0.931785,0.931805,0.93176,0.93185
2013-09-01 17:11:00,0.931495,0.93179,0.931495,0.93187
2013-09-01 17:12:00,0.931695,0.931485,0.93146,0.93171
2013-09-01 17:13:00,0.931725,0.931685,0.931545,0.9318
2013-09-01 17:14:00,0.931725,0.931725,0.931725,0.931725
2013-09-01 17:15:00,0.93172,0.93172,0.93172,0.93172
2013-09-01 17:16:00,0.931685,0.93172,0.931655,0.931755
2013-09-01 17:17:00,0.931365,0.931685,0.931315,0.931685
2013-09-01 17:18:00,0.931485,0.93138,0.931335,0.931505
2013-09-01 17:19:00,0.931345,0.931495,0.93133,0.93164
2013-09-01 17:20:00,0.931325,0.931365,0.931265,0.9314
2013-09-01 17:21:00,0.93131,0.93131,0.93131,0.93131
2013-09-01 17:22:00,0.9313,0.93129,0.931285,0.9313
2013-09-01 17:23:00,0.931385,0.93129,0.93122,0.931475
2013-09-01 17:24:00,0.931535,0.93139,0.931365,0.931645
2013-09-01 17:25:00,0.93161,0.93153,0.93153,0.93168
2013-09-01 17:26:00,0.93161,0.93153,0.93153,0.93168
2013-09-01 17:27:00,0.931595,0.931595,0.931595,0.931595
2013-09-01 17:28:00,0.931595,0.931595,0.931595,0.931595
2013-09-01 17:29:00,0.931535,0.93161,0.931495,0.93162
2013-09-01 17:30:00,0.93178,0.931565,0.93155,0.932005
2013-09-01 17:31:00,0.931855,0.931805,0.93174,0.93191
2013-09-01 17:32:00,0.93181,0.931855,0.93175,0.93189
2013-09-01 17:33:00,0.931855,0.93181,0.93181,0.931855
2013-09-01 17:34:00,0.93163,0.93186,0.93161,0.93188
2013-09-01 17:35:00,0.931635,0.93163,0.931625,0.93164
2013-09-01 17:36:00,0.93155,0.93162,0.931545,0.931645
2013-09-01 17:37:00,0.93158,0.931545,0.93153,0.931605
2013-09-01 17:38:00,0.931575,0.931575,0.931575,0.931575
2013-09-01 17:39:00,0.93156,0.93157,0.931515,0.931615
2013-09-01 17:40:00,0.931405,0.931545,0.93135,0.93158
2013-09-01 17:41:00,0.931495,0.93141,0.93139,0.931505
2013-09-01 17:42:00,0.931495,0.93141,0.93139,0.931505
2013-09-01 17:43:00,0.93148,0.931485,0.93148,0.9315
2013-09-01 17:44:00,0.931485,0.931495,0.931455,0.931525
2013-09-01 17:45:00,0.931555,0.93148,0.93146,0.93158
2013-09-01 17:46:00,0.931735,0.93156,0.93153,0.93176
2013-09-01 17:47:00,0.93164,0.931735,0.93162,0.931735
2013-09-01 17:48:00,0.93165,0.931635,0.93163,0.93166
