time,close,open,low,high
2015-03-01 17:04:00,1.54239,1.54239,1.54239,1.54239
2015-03-01 17:05:00,1.54239,1.54239,1.54239,1.54239
2015-03-01 17:06:00,1.54228,1.54248,1.542145,1.54276
2015-03-01 17:07:00,1.54261,1.542285,1.54227,1.54261
2015-03-01 17:08:00,1.54248,1.5427,1.54247,1.5427
2015-03-01 17:09:00,1.542455,1.542715,1.5424,1.542825
2015-03-01 17:10:00,1.54267,1.54264,1.54248,1.54282
2015-03-01 17:11:00,1.542365,1.542735,1.542145,1.54278
2015-03-01 17:12:00,1.54243,1.54243,1.54243,1.54243
2015-03-01 17:13:00,1.542615,1.542205,1.542205,1.542655
2015-03-01 17:14:00,1.542555,1.542555,1.542555,1.542555
2015-03-01 17:15:00,1.542735,1.542715,1.542705,1.542765
2015-03-01 17:16:00,1.542385,1.542745,1.542385,1.542765
2015-03-01 17:17:00,1.54253,1.54262,1.54252,1.54275
2015-03-01 17:18:00,1.542665,1.542465,1.542465,1.542675
2015-03-01 17:19:00,1.54252,1.542665,1.54252,1.542675
2015-03-01 17:20:00,1.54252,1.542665,1.54252,1.542675
2015-03-01 17:21:00,1.54252,1.542665,1.54252,1.542675
2015-03-01 17:22:00,1.542505,1.54246,1.542405,1.542685
2015-03-01 17:23:00,1.542505,1.54246,1.542405,1.542685
2015-03-01 17:24:00,1.542505,1.54233,1.54229,1.542505
2015-03-01 17:25:00,1.542455,1.542325,1.54231,1.542455
2015-03-01 17:26:00,1.54267,1.542515,1.542515,1.54267
2015-03-01 17:27:00,1.54267,1.542515,1.542515,1.54267
2015-03-01 17:28:00,1.54267,1.542515,1.542515,1.54267
2015-03-01 17:29:00,1.54267,1.542515,1.542515,1.54267
2015-03-01 17:30:00,1.54267,1.542515,1.542515,1.54267
2015-03-01 17:31:00,1.54267,1.542625,1.542625,1.54267
2015-03-01 17:32:00,1.542455,1.54257,1.542365,1.5426
2015-03-01 17:33:00,1.542455,1.54257,1.542365,1.5426
2015-03-01 17:34:00,1.542455,1.54257,1.542365,1.5426
2015-03-01 17:35:00,1.542465,1.542285,1.542265,1.542465
2015-03-01 17:36:00,1.54253,1.54253,1.54253,1.54253
2015-03-01 17:37:00,1.54253,1.54253,1.54253,1.54253
2015-03-01 17:38:00,1.54253,1.54253,1.54253,1.54253
2015-03-01 17:39:00,1.54253,1.54253,1.54253,1.54253
2015-03-01 17:40:00,1.54253,1.54253,1.54253,1.54253
2015-03-01 17:41:00,1.54246,1.542395,1.542385,1.54246
2015-03-01 17:42:00,1.542305,1.542515,1.542305,1.542515
2015-03-01 17:43:00,1.54225,1.542295,1.54222,1.542375
2015-03-01 17:44:00,1.542255,1.54219,1.54219,1.542255
2015-03-01 17:45:00,1.542215,1.54212,1.54212,1.542215
2015-03-01 17:46:00,1.542355,1.542355,1.542245,1.54252
2015-03-01 17:47:00,1.542535,1.54253,1.542495,1.54258
2015-03-01 17:48:00,1.54239,1.54254,1.54236,1.542575
2015-03-01 17:49:00,1.542405,1.542345,1.542345,1.542515
2015-03-01 17:50:00,1.54235,1.54235,1.542295,1.54255
2015-03-01 17:51:00,1.542575,1.542525,1.54231,1.54264
2015-03-01 17:52:00,1.542725,1.542575,1.54239,1.542855
2015-03-01 17:53:00,1.542495,1.54257,1.542315,1.542575
2015-03-01 17:54:00,1.54269,1.54267,1.542515,1.542845
2015-03-01 17:55:00,1.542635,1.542695,1.54249,1.542795
2015-03-01 17:56:00,1.54246,1.542835,1.54237,1.5429
2015-03-01 17:57:00,1.54246,1.542835,1.54237,1.5429
2015-03-01 17:58:00,1.54239,1.54253,1.542375,1.54277
2015-03-01 17:59:00,1.542295,1.542395,1.542205,1.54247
2015-03-01 18:00:00,1.54269,1.54229,1.542285,1.542775
2015-03-01 18:01:00,1.54281,1.54262,1.5425,1.54289
2015-03-01 18:02:00,1.54288,1.542845,1.54274,1.542935
2015-03-01 18:03:00,1.54279,1.542895,1.54279,1.542905
2015-03-01 18:04:00,1.54288,1.54276,1.54276,1.54296
2015-03-01 18:05:00,1.54279,1.542865,1.54278,1.542895
2015-03-01 18:06:00,1.54267,1.54278,1.54263,1.542785
2015-03-01 18:07:00,1.542825,1.542685,1.54266,1.54285
2015-03-01 18:08:00,1.542805,1.54281,1.5428,1.542815
2015-03-01 18:09:00,1.54275,1.54282,1.542745,1.54283
2015-03-01 18:10:00,1.542745,1.54276,1.542725,1.542895
2015-03-01 18:11:00,1.54282,1.542745,1.542735,1.54286
2015-03-01 18:12:00,1.542825,1.542835,1.542815,1.542845
2015-03-01 18:13:00,1.54278,1.54283,1.542755,1.54284
2015-03-01 18:14:00,1.54272,1.54279,1.54271,1.5428
2015-03-01 18:15:00,1.54261,1.54274,1.5426,1.54274
2015-03-01 18:16:00,1.54253,1.54253,1.54252,1.542545
2015-03-01 18:17:00,1.542575,1.542515,1.5425,1.54258
2015-03-01 18:18:00,1.54262,1.54254,1.54254,1.54265
2015-03-01 18:19:00,1.54251,1.54261,1.54251,1.54261
2015-03-01 18:20:00,1.542425,1.54248,1.54238,1.542555
2015-03-01 18:21:00,1.542025,1.54242,1.541965,1.542425
2015-03-01 18:22:00,1.541885,1.54203,1.5418,1.542095
2015-03-01 18:23:00,1.54193,1.541885,1.54183,1.541955
2015-03-01 18:24:00,1.541885,1.541855,1.54185,1.541995
2015-03-01 18:25:00,1.54186,1.54182,1.54181,1.54187
2015-03-01 18:26:00,1.541555,1.541865,1.541505,1.541865
2015-03-01 18:27:00,1.540925,1.54163,1.54081,1.541665
2015-03-01 18:28:00,1.540905,1.541,1.540905,1.541025
2015-03-01 18:29:00,1.54094,1.540985,1.54093,1.541
2015-03-01 18:30:00,1.541025,1.541,1.540965,1.541025
2015-03-01 18:31:00,1.54151,1.541025,1.541015,1.541575
2015-03-01 18:32:00,1.541365,1.541545,1.541185,1.541545
2015-03-01 18:33:00,1.541345,1.541435,1.541295,1.541515
2015-03-01 18:34:00,1.541285,1.54134,1.541285,1.541355
2015-03-01 18:35:00,1.54128,1.54135,1.54128,1.541355
2015-03-01 18:36:00,1.541315,1.541245,1.541245,1.541315
2015-03-01 18:37:00,1.541295,1.54131,1.541235,1.54131
2015-03-01 18:38:00,1.54098,1.5413,1.54097,1.541315
2015-03-01 18:39:00,1.5409,1.540975,1.5409,1.540985
2015-03-01 18:40:00,1.54052,1.540865,1.54052,1.540865
2015-03-01 18:41:00,1.54055,1.540485,1.540485,1.540555
2015-03-01 18:42:00,1.54055,1.540485,1.540485,1.540555
2015-03-01 18:43:00,1.540555,1.540555,1.540555,1.540555
2015-03-01 18:44:00,1.54047,1.540535,1.54047,1.54054
2015-03-01 18:45:00,1.54047,1.540535,1.54047,1.54054
2015-03-01 18:46:00,1.54049,1.540535,1.54049,1.540535
2015-03-01 18:47:00,1.54049,1.540535,1.54049,1.540535
2015-03-01 18:48:00,1.54049,1.540535,1.54049,1.540535
