time,close,open,low,high
2019-12-02 09:31:00,32.547077244,32.572425435,32.547077244,32.631571214
2019-12-02 09:32:00,32.631571214,32.563976038,32.563976038,32.631571214
2019-12-02 09:33:00,32.487931465,32.606223023,32.471032671,32.606223023
2019-12-02 09:34:00,32.538627847,32.504830259,32.496380862,32.580874832
2019-12-02 09:35:00,32.513279656,32.53017845,32.471032671,32.53017845
2019-12-02 09:36:00,32.521729053,32.521729053,32.479482068,32.547077244
2019-12-02 09:37:00,32.555526641,32.521729053,32.521729053,32.580874832
2019-12-02 09:38:00,32.555526641,32.547077244,32.521729053,32.555526641
2019-12-02 09:39:00,32.53017845,32.538627847,32.513279656,32.547077244
2019-12-02 09:40:00,32.504830259,32.521729053,32.479482068,32.521729053
2019-12-02 09:41:00,32.496380862,32.496380862,32.487931465,32.496380862
2019-12-02 09:42:00,32.454133877,32.487931465,32.44568448,32.487931465
2019-12-02 09:43:00,32.437235083,32.44568448,32.437235083,32.454133877
2019-12-02 09:44:00,32.420336289,32.44568448,32.420336289,32.454133877
2019-12-02 09:45:00,32.386538701,32.394988098,32.386538701,32.394988098
2019-12-02 09:46:00,32.394988098,32.386538701,32.386538701,32.394988098
2019-12-02 09:47:00,32.369639907,32.394988098,32.369639907,32.394988098
2019-12-02 09:48:00,32.386538701,32.369639907,32.369639907,32.394988098
2019-12-02 09:49:00,32.369639907,32.386538701,32.369639907,32.386538701
2019-12-02 09:50:00,32.335842319,32.344291716,32.327392922,32.344291716
2019-12-02 09:51:00,32.302044731,32.344291716,32.293595334,32.352741113
2019-12-02 09:52:00,32.285145937,32.310494128,32.285145937,32.310494128
2019-12-02 09:53:00,32.285145937,32.293595334,32.285145937,32.293595334
2019-12-02 09:54:00,32.27669654,32.27669654,32.268247143,32.27669654
2019-12-02 09:55:00,32.268247143,32.27669654,32.268247143,32.27669654
2019-12-02 09:56:00,32.259797746,32.259797746,32.259797746,32.259797746
2019-12-02 09:57:00,32.268247143,32.268247143,32.268247143,32.27669654
2019-12-02 09:58:00,32.251348349,32.259797746,32.251348349,32.259797746
2019-12-02 09:59:00,32.242898952,32.259797746,32.242898952,32.259797746
2019-12-02 10:00:00,32.234449555,32.234449555,32.234449555,32.234449555
2019-12-02 10:01:00,32.226000158,32.209101364,32.19220257,32.234449555
2019-12-02 10:02:00,32.242898952,32.234449555,32.234449555,32.242898952
2019-12-02 10:03:00,32.285145937,32.251348349,32.251348349,32.285145937
2019-12-02 10:04:00,32.310494128,32.285145937,32.285145937,32.310494128
2019-12-02 10:05:00,32.318943525,32.302044731,32.302044731,32.318943525
2019-12-02 10:06:00,32.27669654,32.293595334,32.27669654,32.293595334
2019-12-02 10:07:00,32.27669654,32.268247143,32.268247143,32.285145937
2019-12-02 10:08:00,32.259797746,32.27669654,32.259797746,32.27669654
2019-12-02 10:09:00,32.27669654,32.27669654,32.27669654,32.27669654
2019-12-02 10:10:00,32.27669654,32.27669654,32.27669654,32.27669654
2019-12-02 10:11:00,32.293595334,32.27669654,32.27669654,32.293595334
2019-12-02 10:12:00,32.310494128,32.310494128,32.302044731,32.310494128
2019-12-02 10:13:00,32.302044731,32.302044731,32.293595334,32.302044731
2019-12-02 10:14:00,32.293595334,32.293595334,32.285145937,32.302044731
2019-12-02 10:15:00,32.268247143,32.27669654,32.268247143,32.27669654
2019-12-02 10:16:00,32.268247143,32.268247143,32.268247143,32.268247143
2019-12-02 10:17:00,32.27669654,32.268247143,32.268247143,32.285145937
2019-12-02 10:18:00,32.27669654,32.268247143,32.268247143,32.285145937
2019-12-02 10:19:00,32.259797746,32.259797746,32.259797746,32.259797746
2019-12-02 10:20:00,32.259797746,32.259797746,32.259797746,32.259797746
2019-12-02 10:21:00,32.242898952,32.234449555,32.234449555,32.242898952
2019-12-02 10:22:00,32.242898952,32.242898952,32.242898952,32.242898952
2019-12-02 10:23:00,32.242898952,32.242898952,32.242898952,32.242898952
2019-12-02 10:24:00,32.242898952,32.251348349,32.242898952,32.251348349
2019-12-02 10:25:00,32.242898952,32.242898952,32.242898952,32.242898952
2019-12-02 10:26:00,32.251348349,32.242898952,32.242898952,32.251348349
2019-12-02 10:27:00,32.242898952,32.251348349,32.242898952,32.251348349
2019-12-02 10:28:00,32.234449555,32.226000158,32.226000158,32.242898952
2019-12-02 10:29:00,32.242898952,32.234449555,32.234449555,32.242898952
2019-12-02 10:30:00,32.242898952,32.234449555,32.234449555,32.242898952
2019-12-02 10:31:00,32.251348349,32.259797746,32.251348349,32.259797746
2019-12-02 10:32:00,32.251348349,32.251348349,32.251348349,32.268247143
2019-12-02 10:33:00,32.251348349,32.259797746,32.251348349,32.259797746
2019-12-02 10:34:00,32.251348349,32.251348349,32.251348349,32.251348349
2019-12-02 10:35:00,32.259797746,32.251348349,32.251348349,32.259797746
2019-12-02 10:36:00,32.251348349,32.259797746,32.209101364,32.268247143
2019-12-02 10:37:00,32.242898952,32.242898952,32.234449555,32.251348349
2019-12-02 10:38:00,32.259797746,32.251348349,32.251348349,32.259797746
2019-12-02 10:39:00,32.268247143,32.259797746,32.259797746,32.27669654
2019-12-02 10:40:00,32.27669654,32.268247143,32.268247143,32.27669654
2019-12-02 10:41:00,32.27669654,32.268247143,32.268247143,32.27669654
2019-12-02 10:42:00,32.27669654,32.268247143,32.268247143,32.27669654
