time,close,open,low,high
2013-12-01 17:04:00,1.062295,1.062295,1.062295,1.062295
2013-12-01 17:05:00,1.062295,1.062295,1.062295,1.062295
2013-12-01 17:06:00,1.06231,1.06231,1.062305,1.062315
2013-12-01 17:07:00,1.06227,1.06227,1.06198,1.062445
2013-12-01 17:08:00,1.062265,1.062265,1.062255,1.062275
2013-12-01 17:09:00,1.06207,1.06227,1.06206,1.06227
2013-12-01 17:10:00,1.062035,1.06206,1.062025,1.06206
2013-12-01 17:11:00,1.06187,1.062015,1.06184,1.06204
2013-12-01 17:12:00,1.061885,1.061895,1.061885,1.061905
2013-12-01 17:13:00,1.061885,1.061895,1.061885,1.061905
2013-12-01 17:14:00,1.061885,1.06188,1.061875,1.06189
2013-12-01 17:15:00,1.06189,1.06189,1.06189,1.06189
2013-12-01 17:16:00,1.06189,1.06189,1.06188,1.0619
2013-12-01 17:17:00,1.061885,1.061885,1.061885,1.061885
2013-12-01 17:18:00,1.06189,1.061885,1.06188,1.0619
2013-12-01 17:19:00,1.06189,1.06189,1.06189,1.06189
2013-12-01 17:20:00,1.06188,1.06185,1.061785,1.061885
2013-12-01 17:21:00,1.06187,1.061885,1.061805,1.061885
2013-12-01 17:22:00,1.061885,1.061885,1.061885,1.061885
2013-12-01 17:23:00,1.061965,1.0619,1.0619,1.061965
2013-12-01 17:24:00,1.06199,1.06199,1.061985,1.061995
2013-12-01 17:25:00,1.06199,1.06199,1.061985,1.061995
2013-12-01 17:26:00,1.06199,1.06199,1.061985,1.061995
2013-12-01 17:27:00,1.06199,1.06199,1.061985,1.061995
2013-12-01 17:28:00,1.06199,1.06199,1.061985,1.061995
2013-12-01 17:29:00,1.061795,1.062,1.061795,1.062005
2013-12-01 17:30:00,1.061815,1.06178,1.061775,1.061815
2013-12-01 17:31:00,1.06181,1.06181,1.061795,1.061825
2013-12-01 17:32:00,1.061815,1.061815,1.061815,1.061815
2013-12-01 17:33:00,1.061815,1.061815,1.061815,1.061815
2013-12-01 17:34:00,1.061815,1.061815,1.061815,1.061815
2013-12-01 17:35:00,1.06187,1.061825,1.061825,1.06187
2013-12-01 17:36:00,1.06187,1.061825,1.061825,1.06187
2013-12-01 17:37:00,1.06187,1.061825,1.061825,1.06187
2013-12-01 17:38:00,1.06186,1.061865,1.06186,1.061865
2013-12-01 17:39:00,1.06185,1.06185,1.061845,1.06186
2013-12-01 17:40:00,1.06186,1.06186,1.06186,1.06186
2013-12-01 17:41:00,1.061865,1.06187,1.061865,1.06187
2013-12-01 17:42:00,1.06185,1.06186,1.06185,1.06186
2013-12-01 17:43:00,1.061855,1.061855,1.06185,1.061855
2013-12-01 17:44:00,1.061855,1.061855,1.06185,1.061855
2013-12-01 17:45:00,1.06186,1.06185,1.061825,1.061875
2013-12-01 17:46:00,1.061805,1.06187,1.061805,1.06187
2013-12-01 17:47:00,1.061805,1.06187,1.061805,1.06187
2013-12-01 17:48:00,1.061825,1.06181,1.06181,1.061825
2013-12-01 17:49:00,1.06173,1.06181,1.06173,1.06183
2013-12-01 17:50:00,1.061725,1.06173,1.0617,1.06182
2013-12-01 17:51:00,1.061725,1.06173,1.0617,1.06182
2013-12-01 17:52:00,1.06172,1.06172,1.06172,1.06172
2013-12-01 17:53:00,1.06172,1.06172,1.06172,1.06172
2013-12-01 17:54:00,1.0618,1.06175,1.06175,1.0618
2013-12-01 17:55:00,1.061815,1.06181,1.061795,1.06183
2013-12-01 17:56:00,1.06182,1.06182,1.06182,1.06182
2013-12-01 17:57:00,1.06183,1.06183,1.06183,1.06183
2013-12-01 17:58:00,1.06183,1.061835,1.06182,1.061875
2013-12-01 17:59:00,1.061825,1.06183,1.061825,1.06183
2013-12-01 18:00:00,1.061835,1.061845,1.06183,1.061855
2013-12-01 18:01:00,1.061965,1.061845,1.061845,1.062005
2013-12-01 18:02:00,1.062035,1.061955,1.061895,1.062075
2013-12-01 18:03:00,1.062395,1.062035,1.06191,1.062515
2013-12-01 18:04:00,1.062255,1.062405,1.06219,1.062415
2013-12-01 18:05:00,1.06224,1.06226,1.06222,1.062435
2013-12-01 18:06:00,1.062385,1.06226,1.06226,1.062385
2013-12-01 18:07:00,1.06237,1.062385,1.06234,1.062385
2013-12-01 18:08:00,1.062405,1.062385,1.062385,1.06241
2013-12-01 18:09:00,1.06234,1.062405,1.062325,1.062415
2013-12-01 18:10:00,1.06238,1.062355,1.062355,1.062385
2013-12-01 18:11:00,1.062335,1.06237,1.06223,1.062385
2013-12-01 18:12:00,1.062325,1.06232,1.0623,1.06234
2013-12-01 18:13:00,1.06224,1.06233,1.06224,1.06236
2013-12-01 18:14:00,1.062235,1.062235,1.06223,1.06224
2013-12-01 18:15:00,1.062235,1.062235,1.06223,1.06224
2013-12-01 18:16:00,1.062245,1.062245,1.06223,1.06226
2013-12-01 18:17:00,1.062195,1.062245,1.062165,1.062255
2013-12-01 18:18:00,1.06217,1.06218,1.06217,1.06218
2013-12-01 18:19:00,1.062165,1.06217,1.062165,1.06217
2013-12-01 18:20:00,1.062255,1.06217,1.062125,1.062255
2013-12-01 18:21:00,1.06228,1.06226,1.06226,1.062285
2013-12-01 18:22:00,1.06227,1.062255,1.062255,1.06227
2013-12-01 18:23:00,1.062265,1.062265,1.06226,1.062285
2013-12-01 18:24:00,1.062375,1.062265,1.062265,1.062375
2013-12-01 18:25:00,1.062385,1.062375,1.06237,1.062385
2013-12-01 18:26:00,1.06238,1.062385,1.06237,1.062395
2013-12-01 18:27:00,1.06238,1.062385,1.06237,1.062395
2013-12-01 18:28:00,1.062385,1.06238,1.062375,1.062395
2013-12-01 18:29:00,1.062385,1.062385,1.06238,1.06239
2013-12-01 18:30:00,1.062385,1.06238,1.06238,1.06239
2013-12-01 18:31:00,1.062385,1.06238,1.06238,1.06239
2013-12-01 18:32:00,1.06238,1.06238,1.062365,1.062395
2013-12-01 18:33:00,1.06239,1.06238,1.06234,1.06241
2013-12-01 18:34:00,1.06236,1.062385,1.06236,1.062385
2013-12-01 18:35:00,1.06236,1.062385,1.06236,1.062385
2013-12-01 18:36:00,1.062355,1.062355,1.062355,1.062355
2013-12-01 18:37:00,1.062355,1.062355,1.062355,1.062355
2013-12-01 18:38:00,1.06236,1.06236,1.06236,1.06236
2013-12-01 18:39:00,1.06236,1.06236,1.06236,1.06236
2013-12-01 18:40:00,1.06236,1.06236,1.06236,1.06236
2013-12-01 18:41:00,1.06236,1.06236,1.06236,1.06236
2013-12-01 18:42:00,1.062355,1.062355,1.06235,1.06236
2013-12-01 18:43:00,1.06234,1.062355,1.06228,1.06236
2013-12-01 18:44:00,1.062395,1.062355,1.062355,1.062405
2013-12-01 18:45:00,1.062385,1.062385,1.062385,1.062385
2013-12-01 18:46:00,1.062385,1.062385,1.062385,1.062385
2013-12-01 18:47:00,1.062385,1.062385,1.06237,1.062385
2013-12-01 18:48:00,1.06239,1.06239,1.06236,1.062395
2013-12-01 18:49:00,1.062395,1.062395,1.06239,1.0624
2013-12-01 18:50:00,1.06239,1.06239,1.062355,1.062405
2013-12-01 18:51:00,1.06239,1.06239,1.062385,1.062395
2013-12-01 18:52:00,1.06239,1.06239,1.062385,1.062395
2013-12-01 18:53:00,1.06239,1.062385,1.062355,1.06239
2013-12-01 18:54:00,1.062395,1.062395,1.06239,1.0624
