time,close,open,low,high
2020-02-03 09:31:00,115.52169266,115.52169266,115.52169266,115.52169266
2020-02-03 09:32:00,115.52169266,115.52169266,115.52169266,115.52169266
2020-02-03 09:33:00,115.52169266,115.52169266,115.52169266,115.52169266
2020-02-03 09:34:00,115.52169266,115.52169266,115.52169266,115.52169266
2020-02-03 09:35:00,115.558380772,115.60855176516,115.558380772,115.60855176516
2020-02-03 09:36:00,115.558380772,115.60855176516,115.558380772,115.60855176516
2020-02-03 09:37:00,115.558380772,115.60855176516,115.558380772,115.60855176516
2020-02-03 09:38:00,115.558380772,115.60855176516,115.558380772,115.60855176516
2020-02-03 09:39:00,115.558380772,115.60855176516,115.558380772,115.60855176516
2020-02-03 09:40:00,115.760165388,115.760165388,115.760165388,115.760165388
2020-02-03 09:41:00,115.760165388,115.760165388,115.760165388,115.760165388
2020-02-03 09:42:00,115.778509444,115.778509444,115.778509444,115.778509444
2020-02-03 09:43:00,115.778509444,115.778509444,115.778509444,115.778509444
2020-02-03 09:44:00,115.778509444,115.778509444,115.778509444,115.778509444
2020-02-03 09:45:00,115.769337416,115.769337416,115.769337416,115.769337416
2020-02-03 09:46:00,115.769337416,115.769337416,115.769337416,115.769337416
2020-02-03 09:47:00,115.943605948,115.943605948,115.943605948,115.943605948
2020-02-03 09:48:00,116.062842312,116.007810144,116.007810144,116.07201434
2020-02-03 09:49:00,116.07201434,116.081186368,116.07201434,116.11787448
2020-02-03 09:50:00,116.11787448,116.11787448,116.11787448,116.11787448
2020-02-03 09:51:00,116.11787448,116.11787448,116.11787448,116.11787448
2020-02-03 09:52:00,116.11787448,116.11787448,116.11787448,116.11787448
2020-02-03 09:53:00,116.23096558524,116.23096558524,116.23096558524,116.23096558524
2020-02-03 09:54:00,116.23912869016,116.23912869016,116.23912869016,116.23912869016
2020-02-03 09:55:00,116.23912869016,116.23912869016,116.23912869016,116.23912869016
2020-02-03 09:56:00,116.23912869016,116.23912869016,116.23912869016,116.23912869016
2020-02-03 09:57:00,116.20959476,116.20959476,116.20959476,116.20959476
2020-02-03 09:58:00,116.20959476,116.20959476,116.20959476,116.20959476
2020-02-03 09:59:00,116.20959476,116.20959476,116.20959476,116.20959476
2020-02-03 10:00:00,116.20959476,116.20959476,116.20959476,116.20959476
2020-02-03 10:01:00,116.420551404,116.43889546,116.420551404,116.43889546
